id,sku,name,slug,brand,department,category_id,category_name,category_path,description,seo_title,meta_description,ean_base,attributes_json,supplier_code,warehouse_code,price,compare_at_price,wholesale_price,currency,rating_avg,review_count,stock_total,status,created_at
2295,ZL02295,RoverPet Matcha Powder F33-138,roverpet-matcha-powder-f33-138-2295,RoverPet,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The RoverPet Matcha Powder F33-138 sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,RoverPet Matcha Powder F33-138 | Coffee & Tea | Buy Online,"Shop RoverPet Matcha Powder F33-138 in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8881550325940,"{""department"": ""Food & Grocery"", ""product_type"": ""matcha powder"", ""origin_country"": ""ID"", ""warranty_months"": 3, ""dietary"": ""Organic"", ""shelf_life_days"": 281, ""storage"": ""Cool dry place""}",SUP-HK-07,WH-SG-EAST,28.96,34.18,24.13,USD,4.5,3,382,ACTIVE,2025-01-11 18:00:00
2296,ZL02296,Bluefinch Single-Origin Coffee Beans U20-785 value pack,bluefinch-single-origin-coffee-beans-u20-785-2296,Bluefinch,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Bluefinch Single-Origin Coffee Beans U20-785 value pack sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Bluefinch Single-Origin Coffee Beans U20-785 value | Coffee & Tea,"Shop Bluefinch Single-Origin Coffee Beans U20-785 value pack in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8886114891527,"{""department"": ""Food & Grocery"", ""product_type"": ""single-origin coffee beans"", ""origin_country"": ""KR"", ""warranty_months"": 6, ""dietary"": ""Halal"", ""shelf_life_days"": 299, ""storage"": ""Ambient""}",SUP-SG-01,WH-SG-WEST,14.13,16.9,11.78,USD,3.7,4,269,ACTIVE,2024-04-28 08:00:00
2297,ZL02297,Coppernest Matcha Powder M79-617 — limited edition,coppernest-matcha-powder-m79-617-2297,Coppernest,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Coppernest Matcha Powder M79-617 — limited edition sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Coppernest Matcha Powder M79-617 — limited edition | Coffee & Tea,"Shop Coppernest Matcha Powder M79-617 — limited edition in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8881584095055,"{""department"": ""Food & Grocery"", ""product_type"": ""matcha powder"", ""origin_country"": ""MY"", ""warranty_months"": 24, ""dietary"": ""Halal"", ""shelf_life_days"": 278, ""storage"": ""Refrigerate""}",SUP-PH-08,WH-MY-KL,40.61,48.41,33.84,USD,3.4,4,198,ACTIVE,2024-08-18 07:00:00
2298,ZL02298,Harbor & Co Earl Grey Tea Tin E10-737,harbor-co-earl-grey-tea-tin-e10-737-2298,Harbor & Co,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Harbor & Co Earl Grey Tea Tin E10-737 sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Harbor & Co Earl Grey Tea Tin E10-737 | Coffee & Tea | Buy Online,"Shop Harbor & Co Earl Grey Tea Tin E10-737 in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8883270361734,"{""department"": ""Food & Grocery"", ""product_type"": ""earl grey tea tin"", ""origin_country"": ""JP"", ""warranty_months"": 0, ""dietary"": ""None"", ""shelf_life_days"": 466, ""storage"": ""Refrigerate""}",SUP-MY-02,WH-MY-KL,29.79,36.93,24.82,USD,4.6,2,125,ACTIVE,2024-08-28 09:00:00
2299,ZL02299,Solstice Earl Grey Tea Tin W57-899 value pack,solstice-earl-grey-tea-tin-w57-899-2299,Solstice,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Solstice Earl Grey Tea Tin W57-899 value pack sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Solstice Earl Grey Tea Tin W57-899 value pack | Coffee & Tea,"Shop Solstice Earl Grey Tea Tin W57-899 value pack in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8882800462279,"{""department"": ""Food & Grocery"", ""product_type"": ""earl grey tea tin"", ""origin_country"": ""TH"", ""warranty_months"": 0, ""dietary"": ""Organic"", ""shelf_life_days"": 369, ""storage"": ""Ambient""}",SUP-CN-05,WH-CN-SZ,46.16,52.75,38.47,USD,4.7,1,461,ACTIVE,2024-07-20 23:00:00
2300,ZL02300,Canopy Labs Matcha Powder U33-395,canopy-labs-matcha-powder-u33-395-2300,Canopy Labs,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Canopy Labs Matcha Powder U33-395 sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Matcha Powder U33-395 | Coffee & Tea | Buy Online,"Shop Canopy Labs Matcha Powder U33-395 in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8882518292915,"{""department"": ""Food & Grocery"", ""product_type"": ""matcha powder"", ""origin_country"": ""CN"", ""warranty_months"": 24, ""dietary"": ""Halal"", ""shelf_life_days"": 175, ""storage"": ""Refrigerate""}",SUP-ID-03,WH-ID-JKT,48.3,62.09,40.25,USD,4.9,4,468,ACTIVE,2024-06-10 05:00:00
2301,ZL02301,Aurelia Single-Origin Coffee Beans V78-498,aurelia-single-origin-coffee-beans-v78-498-2301,Aurelia,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Aurelia Single-Origin Coffee Beans V78-498 sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Aurelia Single-Origin Coffee Beans V78-498 | Coffee & Tea | Buy Online,"Shop Aurelia Single-Origin Coffee Beans V78-498 in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8885105081657,"{""department"": ""Food & Grocery"", ""product_type"": ""single-origin coffee beans"", ""origin_country"": ""JP"", ""warranty_months"": 0, ""dietary"": ""Organic"", ""shelf_life_days"": 713, ""storage"": ""Cool dry place""}",SUP-ID-03,WH-ID-JKT,20.56,25.95,17.13,USD,3.7,4,77,ACTIVE,2024-03-27 05:00:00
2302,ZL02302,Driftwood Matcha Powder J19-106 — limited edition,driftwood-matcha-powder-j19-106-2302,Driftwood,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Driftwood Matcha Powder J19-106 — limited edition sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Driftwood Matcha Powder J19-106 — limited edition | Coffee & Tea,"Shop Driftwood Matcha Powder J19-106 — limited edition in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8887831224414,"{""department"": ""Food & Grocery"", ""product_type"": ""matcha powder"", ""origin_country"": ""VN"", ""warranty_months"": 6, ""dietary"": ""None"", ""shelf_life_days"": 593, ""storage"": ""Refrigerate""}",SUP-PH-08,WH-ID-JKT,49.6,65.31,41.33,USD,4.9,3,396,ACTIVE,2024-10-19 19:00:00
2303,ZL02303,Canopy Labs Earl Grey Tea Tin X49-681,canopy-labs-earl-grey-tea-tin-x49-681-2303,Canopy Labs,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Canopy Labs Earl Grey Tea Tin X49-681 sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Earl Grey Tea Tin X49-681 | Coffee & Tea | Buy Online,"Shop Canopy Labs Earl Grey Tea Tin X49-681 in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8881087123484,"{""department"": ""Food & Grocery"", ""product_type"": ""earl grey tea tin"", ""origin_country"": ""CN"", ""warranty_months"": 12, ""dietary"": ""Vegan"", ""shelf_life_days"": 669, ""storage"": ""Cool dry place""}",SUP-SG-01,WH-SG-EAST,24.81,28.58,20.68,USD,3.3,3,420,ACTIVE,2024-10-05 03:00:00
2304,ZL02304,Keystone Matcha Powder Z91-341,keystone-matcha-powder-z91-341-2304,Keystone,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Keystone Matcha Powder Z91-341 sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Keystone Matcha Powder Z91-341 | Coffee & Tea | Buy Online,"Shop Keystone Matcha Powder Z91-341 in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8884483825402,"{""department"": ""Food & Grocery"", ""product_type"": ""matcha powder"", ""origin_country"": ""MY"", ""warranty_months"": 0, ""dietary"": ""Halal"", ""shelf_life_days"": 486, ""storage"": ""Ambient""}",SUP-MY-02,WH-MY-KL,7.17,8.04,5.98,USD,3.3,3,517,ACTIVE,2025-04-11 21:00:00
2305,ZL02305,Keystone Earl Grey Tea Tin X69-660,keystone-earl-grey-tea-tin-x69-660-2305,Keystone,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Keystone Earl Grey Tea Tin X69-660 sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Keystone Earl Grey Tea Tin X69-660 | Coffee & Tea | Buy Online,"Shop Keystone Earl Grey Tea Tin X69-660 in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8881519112246,"{""department"": ""Food & Grocery"", ""product_type"": ""earl grey tea tin"", ""origin_country"": ""ID"", ""warranty_months"": 3, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 518, ""storage"": ""Ambient""}",SUP-PH-08,WH-ID-JKT,27.31,32.24,22.76,USD,4.6,4,256,ACTIVE,2024-07-16 10:00:00
2306,ZL02306,Kelp & Clay Earl Grey Tea Tin Z11-522,kelp-clay-earl-grey-tea-tin-z11-522-2306,Kelp & Clay,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Kelp & Clay Earl Grey Tea Tin Z11-522 sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Kelp & Clay Earl Grey Tea Tin Z11-522 | Coffee & Tea | Buy Online,"Shop Kelp & Clay Earl Grey Tea Tin Z11-522 in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8883835233940,"{""department"": ""Food & Grocery"", ""product_type"": ""earl grey tea tin"", ""origin_country"": ""IT"", ""warranty_months"": 0, ""dietary"": ""Organic"", ""shelf_life_days"": 166, ""storage"": ""Ambient""}",SUP-PH-08,WH-ID-JKT,45.22,50.05,37.68,USD,4.4,3,276,ACTIVE,2025-02-12 06:00:00
2307,ZL02307,Motorlane Earl Grey Tea Tin L55-184 value pack,motorlane-earl-grey-tea-tin-l55-184-2307,Motorlane,Food & Grocery,106,Coffee & Tea,Food & Grocery > Coffee & Tea,The Motorlane Earl Grey Tea Tin L55-184 value pack sits in Food & Grocery > Coffee & Tea. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Motorlane Earl Grey Tea Tin L55-184 value pack | Coffee & Tea,"Shop Motorlane Earl Grey Tea Tin L55-184 value pack in Coffee & Tea (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8880823346040,"{""department"": ""Food & Grocery"", ""product_type"": ""earl grey tea tin"", ""origin_country"": ""ID"", ""warranty_months"": 3, ""dietary"": ""Vegan"", ""shelf_life_days"": 260, ""storage"": ""Cool dry place""}",SUP-CN-05,WH-CN-SZ,28.24,36.85,23.53,USD,3.7,2,162,ACTIVE,2024-06-27 06:00:00
2308,ZL02308,Silkroad Basics Oats Cup Pack C53-832 — limited edition,silkroad-basics-oats-cup-pack-c53-832-2308,Silkroad Basics,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Silkroad Basics Oats Cup Pack C53-832 — limited edition sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Silkroad Basics Oats Cup Pack C53-832 — limited ed | Instant Meals,"Shop Silkroad Basics Oats Cup Pack C53-832 — limited edition in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8885001243340,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""IT"", ""warranty_months"": 0, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 307, ""storage"": ""Cool dry place""}",SUP-ID-03,WH-ID-JKT,3.62,4.35,3.02,USD,3.3,3,346,ACTIVE,2025-01-09 16:00:00
2309,ZL02309,Helix Care Oats Cup Pack E37-313 — limited edition,helix-care-oats-cup-pack-e37-313-2309,Helix Care,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Helix Care Oats Cup Pack E37-313 — limited edition sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Helix Care Oats Cup Pack E37-313 — limited edition | Instant Meals,"Shop Helix Care Oats Cup Pack E37-313 — limited edition in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8883677674482,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""SG"", ""warranty_months"": 6, ""dietary"": ""Organic"", ""shelf_life_days"": 314, ""storage"": ""Cool dry place""}",SUP-CN-05,WH-CN-SZ,50.23,62.33,41.86,USD,4.4,1,91,ACTIVE,2024-10-01 03:00:00
2310,ZL02310,Coppernest Oats Cup Pack N80-836,coppernest-oats-cup-pack-n80-836-2310,Coppernest,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Coppernest Oats Cup Pack N80-836 sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Coppernest Oats Cup Pack N80-836 | Instant Meals | Buy Online,"Shop Coppernest Oats Cup Pack N80-836 in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8886635149091,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""JP"", ""warranty_months"": 6, ""dietary"": ""None"", ""shelf_life_days"": 88, ""storage"": ""Refrigerate""}",SUP-PH-08,WH-ID-JKT,11.92,15.48,9.93,USD,4.6,3,203,ACTIVE,2024-11-10 10:00:00
2311,ZL02311,Brightfolio Oats Cup Pack C93-116,brightfolio-oats-cup-pack-c93-116-2311,Brightfolio,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Brightfolio Oats Cup Pack C93-116 sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Brightfolio Oats Cup Pack C93-116 | Instant Meals | Buy Online,"Shop Brightfolio Oats Cup Pack C93-116 in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8882608703116,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""VN"", ""warranty_months"": 0, ""dietary"": ""None"", ""shelf_life_days"": 409, ""storage"": ""Refrigerate""}",SUP-CN-05,WH-CN-SZ,15.03,17.38,12.53,USD,4.8,2,211,ACTIVE,2024-04-05 10:00:00
2312,ZL02312,Summit Forge Oats Cup Pack J15-764 value pack,summit-forge-oats-cup-pack-j15-764-2312,Summit Forge,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Summit Forge Oats Cup Pack J15-764 value pack sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Summit Forge Oats Cup Pack J15-764 value pack | Instant Meals,"Shop Summit Forge Oats Cup Pack J15-764 value pack in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8882249775404,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""IT"", ""warranty_months"": 12, ""dietary"": ""Halal"", ""shelf_life_days"": 302, ""storage"": ""Refrigerate""}",SUP-SG-01,WH-SG-WEST,38.66,51.28,32.22,USD,3.4,1,297,ACTIVE,2024-07-27 16:00:00
2313,ZL02313,Solstice Oats Cup Pack Q97-484 — limited edition,solstice-oats-cup-pack-q97-484-2313,Solstice,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Solstice Oats Cup Pack Q97-484 — limited edition sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Solstice Oats Cup Pack Q97-484 — limited edition | Instant Meals,"Shop Solstice Oats Cup Pack Q97-484 — limited edition in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8881443212456,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""DE"", ""warranty_months"": 12, ""dietary"": ""Halal"", ""shelf_life_days"": 494, ""storage"": ""Refrigerate""}",SUP-CN-05,WH-CN-SZ,29.23,36.16,24.36,USD,4.5,3,222,ACTIVE,2024-12-30 14:00:00
2314,ZL02314,Coppernest Oats Cup Pack R60-750 value pack,coppernest-oats-cup-pack-r60-750-2314,Coppernest,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Coppernest Oats Cup Pack R60-750 value pack sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Coppernest Oats Cup Pack R60-750 value pack | Instant Meals,"Shop Coppernest Oats Cup Pack R60-750 value pack in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8887922935410,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""MY"", ""warranty_months"": 24, ""dietary"": ""Vegan"", ""shelf_life_days"": 110, ""storage"": ""Ambient""}",SUP-CN-05,WH-CN-SZ,37.94,49.69,31.62,USD,4.1,2,335,ACTIVE,2024-12-29 05:00:00
2315,ZL02315,Canopy Labs Oats Cup Pack J72-569 value pack,canopy-labs-oats-cup-pack-j72-569-2315,Canopy Labs,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Canopy Labs Oats Cup Pack J72-569 value pack sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Oats Cup Pack J72-569 value pack | Instant Meals,"Shop Canopy Labs Oats Cup Pack J72-569 value pack in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8883705038101,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""ID"", ""warranty_months"": 24, ""dietary"": ""Halal"", ""shelf_life_days"": 620, ""storage"": ""Ambient""}",SUP-PH-08,WH-CN-SZ,22.97,30.19,19.14,USD,4.6,1,314,ACTIVE,2025-04-19 10:00:00
2316,ZL02316,UrbanMesh Ready Curry Pouch C43-215,urbanmesh-ready-curry-pouch-c43-215-2316,UrbanMesh,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The UrbanMesh Ready Curry Pouch C43-215 sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,UrbanMesh Ready Curry Pouch C43-215 | Instant Meals | Buy Online,"Shop UrbanMesh Ready Curry Pouch C43-215 in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8885425523097,"{""department"": ""Food & Grocery"", ""product_type"": ""ready curry pouch"", ""origin_country"": ""MY"", ""warranty_months"": 12, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 209, ""storage"": ""Ambient""}",SUP-HK-07,WH-MY-KL,31.9,36.28,26.58,USD,3.4,2,177,ACTIVE,2025-02-21 07:00:00
2317,ZL02317,UrbanMesh Ready Curry Pouch Q57-672 value pack,urbanmesh-ready-curry-pouch-q57-672-2317,UrbanMesh,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The UrbanMesh Ready Curry Pouch Q57-672 value pack sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,UrbanMesh Ready Curry Pouch Q57-672 value pack | Instant Meals,"Shop UrbanMesh Ready Curry Pouch Q57-672 value pack in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8882126356412,"{""department"": ""Food & Grocery"", ""product_type"": ""ready curry pouch"", ""origin_country"": ""VN"", ""warranty_months"": 3, ""dietary"": ""Organic"", ""shelf_life_days"": 304, ""storage"": ""Refrigerate""}",SUP-PH-08,WH-VN-HCM,38.57,51.97,32.14,USD,4.4,3,339,ACTIVE,2025-01-04 14:00:00
2318,ZL02318,Aurelia Ramen Multipack Q75-137,aurelia-ramen-multipack-q75-137-2318,Aurelia,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Aurelia Ramen Multipack Q75-137 sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Aurelia Ramen Multipack Q75-137 | Instant Meals | Buy Online,"Shop Aurelia Ramen Multipack Q75-137 in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8886394040530,"{""department"": ""Food & Grocery"", ""product_type"": ""ramen multipack"", ""origin_country"": ""TH"", ""warranty_months"": 6, ""dietary"": ""Vegan"", ""shelf_life_days"": 332, ""storage"": ""Cool dry place""}",SUP-ID-03,WH-ID-JKT,8.82,10.02,7.35,USD,3.9,4,275,ACTIVE,2025-02-26 06:00:00
2319,ZL02319,Kelp & Clay Ramen Multipack C61-522 value pack,kelp-clay-ramen-multipack-c61-522-2319,Kelp & Clay,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Kelp & Clay Ramen Multipack C61-522 value pack sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Kelp & Clay Ramen Multipack C61-522 value pack | Instant Meals,"Shop Kelp & Clay Ramen Multipack C61-522 value pack in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8880166092079,"{""department"": ""Food & Grocery"", ""product_type"": ""ramen multipack"", ""origin_country"": ""TH"", ""warranty_months"": 24, ""dietary"": ""Organic"", ""shelf_life_days"": 161, ""storage"": ""Refrigerate""}",SUP-VN-06,WH-VN-HCM,41.49,46.15,34.58,USD,3.7,3,243,ACTIVE,2024-01-26 10:00:00
2320,ZL02320,Lumenora Oats Cup Pack Q82-657 — limited edition,lumenora-oats-cup-pack-q82-657-2320,Lumenora,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Lumenora Oats Cup Pack Q82-657 — limited edition sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Lumenora Oats Cup Pack Q82-657 — limited edition | Instant Meals,"Shop Lumenora Oats Cup Pack Q82-657 — limited edition in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8880052350825,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""TH"", ""warranty_months"": 24, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 217, ""storage"": ""Ambient""}",SUP-MY-02,WH-MY-JB,14.32,17.03,11.93,USD,3.6,4,220,ACTIVE,2024-06-18 02:00:00
2321,ZL02321,Atlas Peak Oats Cup Pack Z71-355,atlas-peak-oats-cup-pack-z71-355-2321,Atlas Peak,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Atlas Peak Oats Cup Pack Z71-355 sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Atlas Peak Oats Cup Pack Z71-355 | Instant Meals | Buy Online,"Shop Atlas Peak Oats Cup Pack Z71-355 in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8887203295998,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""TH"", ""warranty_months"": 0, ""dietary"": ""None"", ""shelf_life_days"": 92, ""storage"": ""Ambient""}",SUP-PH-08,WH-SG-WEST,42.11,56.48,35.09,USD,4.0,3,243,ACTIVE,2024-03-15 09:00:00
2322,ZL02322,Keystone Oats Cup Pack E25-181,keystone-oats-cup-pack-e25-181-2322,Keystone,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Keystone Oats Cup Pack E25-181 sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Keystone Oats Cup Pack E25-181 | Instant Meals | Buy Online,"Shop Keystone Oats Cup Pack E25-181 in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8886437885456,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""TH"", ""warranty_months"": 0, ""dietary"": ""Vegan"", ""shelf_life_days"": 653, ""storage"": ""Cool dry place""}",SUP-ID-03,WH-ID-JKT,25.91,31.15,21.59,USD,3.6,2,129,ACTIVE,2024-01-14 17:00:00
2323,ZL02323,Fieldcraft Ramen Multipack O26-853 — limited edition,fieldcraft-ramen-multipack-o26-853-2323,Fieldcraft,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Fieldcraft Ramen Multipack O26-853 — limited edition sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Fieldcraft Ramen Multipack O26-853 — limited editi | Instant Meals,"Shop Fieldcraft Ramen Multipack O26-853 — limited edition in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8887207562195,"{""department"": ""Food & Grocery"", ""product_type"": ""ramen multipack"", ""origin_country"": ""JP"", ""warranty_months"": 3, ""dietary"": ""Gluten-free"", ""shelf_life_days"": 362, ""storage"": ""Ambient""}",SUP-PH-08,WH-CN-SZ,15.79,18.62,13.16,USD,3.4,4,511,ACTIVE,2024-10-27 02:00:00
2324,ZL02324,Motorlane Oats Cup Pack B39-377,motorlane-oats-cup-pack-b39-377-2324,Motorlane,Food & Grocery,107,Instant Meals,Food & Grocery > Instant Meals,The Motorlane Oats Cup Pack B39-377 sits in Food & Grocery > Instant Meals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Motorlane Oats Cup Pack B39-377 | Instant Meals | Buy Online,"Shop Motorlane Oats Cup Pack B39-377 in Instant Meals (Food & Grocery). Fast shipping, verified sellers, secure checkout. Order today.",8885959380234,"{""department"": ""Food & Grocery"", ""product_type"": ""oats cup pack"", ""origin_country"": ""IT"", ""warranty_months"": 0, ""dietary"": ""Vegan"", ""shelf_life_days"": 667, ""storage"": ""Ambient""}",SUP-PH-08,WH-SG-EAST,18.73,25.26,15.61,USD,3.7,1,193,ACTIVE,2024-12-08 17:00:00
